,date,pe,close
3085,2011/11/10,15.02,2479.54
3086,2011/11/11,15.03,2481.08
3087,2011/11/14,15.32,2528.71
3088,2011/11/15,15.32,2529.76
3089,2011/11/16,14.94,2466.96
3090,2011/11/17,14.92,2463.05
3091,2011/11/18,14.64,2416.56
3092,2011/11/21,14.63,2415.13
3093,2011/11/22,14.61,2412.62
3094,2011/11/23,14.51,2395.06
3095,2011/11/24,14.52,2397.55
3096,2011/11/25,14.42,2380.22
3097,2011/11/28,14.43,2383.03
3098,2011/11/29,14.61,2412.39
3099,2011/11/30,14.21,2333.41
3100,2011/12/1,14.54,2386.86
3101,2011/12/2,14.37,2359.35
3102,2011/12/5,14.2,2332.05
3103,2011/12/6,14.16,2325.91
3104,2011/12/7,14.21,2332.73
3105,2011/12/8,14.19,2329.82
3106,2011/12/9,14.1,2315.27
3107,2011/12/12,13.96,2291.54
3108,2011/12/13,13.77,2260.48
3109,2011/12/14,13.59,2231.82
3110,2011/12/15,13.35,2192.37
3111,2011/12/16,13.55,2224.84
3112,2011/12/19,13.51,2218.24
3113,2011/12/20,13.49,2215.93
3114,2011/12/21,13.34,2191.15
3115,2011/12/22,13.31,2186.3
3116,2011/12/23,13.43,2204.78
3117,2011/12/26,13.34,2190.11
3118,2011/12/27,13.19,2166.21
3119,2011/12/28,13.21,2170.01
3120,2011/12/29,13.24,2173.56
3121,2011/12/30,13.36,2199.42
3122,2012/1/4,13.18,2169.39
3123,2012/1/5,13.05,2148.45
3124,2012/1/6,13.14,2163.4
3125,2012/1/9,13.52,2225.89
3126,2012/1/10,13.88,2285.74
3127,2012/1/11,13.83,2276.05
3128,2012/1/12,13.82,2275.01
3129,2012/1/13,13.63,2244.58
3130,2012/1/16,13.4,2206.19
3131,2012/1/17,13.96,2298.38
3132,2012/1/18,13.77,2266.38
3133,2012/1/19,13.95,2296.07
3134,2012/1/20,14.09,2319.12
3135,2012/1/30,13.88,2285.04
3136,2012/1/31,13.97,2292.61
3137,2012/2/1,13.82,2268.08
3138,2012/2/2,14.09,2312.56
3139,2012/2/3,14.2,2330.41
3140,2012/2/6,14.2,2331.14
3141,2012/2/7,13.97,2291.9
3142,2012/2/8,14.3,2347.53
3143,2012/2/9,14.32,2349.59
3144,2012/2/10,14.33,2351.98
3145,2012/2/13,14.33,2351.85
3146,2012/2/14,14.29,2344.77
3147,2012/2/15,14.42,2366.7
3148,2012/2/16,14.36,2356.86
3149,2012/2/17,14.36,2357.18
3150,2012/2/20,14.4,2363.6
3151,2012/2/21,14.51,2381.43
3152,2012/2/22,14.65,2403.59
3153,2012/2/23,14.68,2409.55
3154,2012/2/24,14.87,2439.63
3155,2012/2/27,14.91,2447.06
3156,2012/2/28,14.94,2451.86
3157,2012/2/29,14.88,2428.49
3158,2012/3/1,14.87,2426.11
3159,2012/3/2,15.08,2460.69
3160,2012/3/5,14.98,2445
3161,2012/3/6,14.77,2410.45
3162,2012/3/7,14.67,2394.79
3163,2012/3/8,14.83,2420.28
3164,2012/3/9,14.95,2439.46
3165,2012/3/12,14.92,2434.86
3166,2012/3/13,15.05,2455.79
3167,2012/3/14,14.65,2391.23
3168,2012/3/15,14.54,2373.77
3169,2012/3/16,14.73,2404.74
3170,2012/3/19,14.77,2410.18
3171,2012/3/20,14.56,2376.84
3172,2012/3/21,14.57,2378.2
3173,2012/3/22,14.56,2375.77
3174,2012/3/23,14.4,2349.54
3175,2012/3/26,14.4,2350.6
3176,2012/3/27,14.38,2347.18
3177,2012/3/28,14,2284.88
3178,2012/3/29,13.8,2252.16
3179,2012/3/30,13.85,2262.79
3180,2012/4/5,14.09,2302.24
3181,2012/4/6,14.12,2306.55
3182,2012/4/9,13.99,2285.78
3183,2012/4/10,14.11,2305.86
3184,2012/4/11,14.13,2308.93
3185,2012/4/12,14.39,2350.86
3186,2012/4/13,14.44,2359.16
3187,2012/4/16,14.43,2357.03
3188,2012/4/17,14.29,2334.99
3189,2012/4/18,14.57,2380.85
3190,2012/4/19,14.56,2378.63
3191,2012/4/20,14.73,2406.86
3192,2012/4/23,14.62,2388.59
3193,2012/4/24,14.62,2388.83
3194,2012/4/25,14.73,2406.81
3195,2012/4/26,14.72,2404.7
3196,2012/4/27,14.73,2396.32
3197,2012/5/2,14.99,2438.44
3198,2012/5/3,15,2440.08
3199,2012/5/4,15.07,2452.01
3200,2012/5/7,15.07,2451.95
3201,2012/5/8,15.05,2448.88
3202,2012/5/9,14.81,2408.59
3203,2012/5/10,14.82,2410.23
3204,2012/5/11,14.72,2394.98
3205,2012/5/14,14.63,2380.73
3206,2012/5/15,14.6,2374.84
3207,2012/5/16,14.42,2346.19
3208,2012/5/17,14.62,2378.89
3209,2012/5/18,14.41,2344.52
3210,2012/5/21,14.43,2348.3
3211,2012/5/22,14.59,2373.31
3212,2012/5/23,14.53,2363.44
3213,2012/5/24,14.45,2350.97
3214,2012/5/25,14.34,2333.55
3215,2012/5/28,14.52,2361.37
3216,2012/5/29,14.69,2389.64
3217,2012/5/30,14.66,2384.67
3218,2012/5/31,12.65,2372.23
3219,2012/6/1,12.66,2373.44
3220,2012/6/4,12.31,2308.55
3221,2012/6/5,12.33,2311.92
3222,2012/6/6,12.32,2309.55
3223,2012/6/7,12.23,2293.13
3224,2012/6/8,12.17,2281.45
3225,2012/6/11,12.3,2305.86
3226,2012/6/12,12.21,2289.79
3227,2012/6/13,12.37,2318.92
3228,2012/6/14,12.24,2295.95
3229,2012/6/15,12.3,2306.85
3230,2012/6/18,12.35,2316.05
3231,2012/6/19,12.27,2300.79
3232,2012/6/20,12.23,2292.88
3233,2012/6/21,12.06,2260.88
3234,2012/6/25,11.86,2224.11
3235,2012/6/26,11.85,2222.07
3236,2012/6/27,11.82,2216.93
3237,2012/6/28,11.71,2195.84
3238,2012/6/29,11.92,2225.43
3239,2012/7/2,11.92,2226.11
3240,2012/7/3,11.94,2229.19
3241,2012/7/4,11.93,2227.31
3242,2012/7/5,11.79,2201.35
3243,2012/7/6,11.91,2223.58
3244,2012/7/9,11.63,2170.81
3245,2012/7/10,11.59,2164.44
3246,2012/7/11,11.65,2175.38
3247,2012/7/12,11.71,2185.49
3248,2012/7/13,11.71,2185.9
3249,2012/7/16,11.51,2147.96
3250,2012/7/17,11.58,2161.19
3251,2012/7/18,11.62,2169.1
3252,2012/7/19,11.7,2184.84
3253,2012/7/20,11.62,2168.64
3254,2012/7/23,11.47,2141.4
3255,2012/7/24,11.5,2146.59
3256,2012/7/25,11.44,2136.15
3257,2012/7/26,11.39,2126
3258,2012/7/27,11.4,2128.76
3259,2012/7/30,11.3,2109.91
3260,2012/7/31,11.28,2103.63
3261,2012/8/1,11.39,2123.36
3262,2012/8/2,11.32,2111.18
3263,2012/8/3,11.44,2132.8
3264,2012/8/6,11.56,2154.92
3265,2012/8/7,11.57,2157.62
3266,2012/8/8,11.59,2160.99
3267,2012/8/9,11.66,2174.1
3268,2012/8/10,11.63,2168.81
3269,2012/8/13,11.45,2136.08
3270,2012/8/14,11.49,2142.52
3271,2012/8/15,11.36,2118.95
3272,2012/8/16,11.33,2112.2
3273,2012/8/17,11.34,2114.89
3274,2012/8/20,11.3,2106.96
3275,2012/8/21,11.36,2118.27
3276,2012/8/22,11.3,2107.71
3277,2012/8/23,11.33,2113.07
3278,2012/8/24,11.22,2092.1
3279,2012/8/27,11.02,2055.71
3280,2012/8/28,11.12,2073.15
3281,2012/8/29,11.01,2053.24
3282,2012/8/30,11.01,2052.58
3283,2012/8/31,10.96,2047.52
3284,2012/9/3,11.02,2059.15
3285,2012/9/4,10.94,2043.65
3286,2012/9/5,10.91,2037.68
3287,2012/9/6,10.98,2051.92
3288,2012/9/7,11.39,2127.76
3289,2012/9/10,11.43,2134.89
3290,2012/9/11,11.35,2120.55
3291,2012/9/12,11.38,2126.55
3292,2012/9/13,11.3,2110.38
3293,2012/9/14,11.37,2123.85
3294,2012/9/17,11.13,2078.5
3295,2012/9/18,11.02,2059.54
3296,2012/9/19,11.07,2067.83
3297,2012/9/20,10.84,2024.84
3298,2012/9/21,10.85,2026.69
3299,2012/9/24,10.88,2033.19
3300,2012/9/25,10.86,2029.29
3301,2012/9/26,10.73,2004.17
3302,2012/9/27,11.01,2056.32
3303,2012/9/28,11.26,2086.17
3304,2012/10/8,11.2,2074.42
3305,2012/10/9,11.42,2115.23
3306,2012/10/10,11.44,2119.94
3307,2012/10/11,11.35,2102.87
3308,2012/10/12,11.36,2104.93
3309,2012/10/15,11.33,2098.7
3310,2012/10/16,11.33,2098.81
3311,2012/10/17,11.36,2105.62
3312,2012/10/18,11.51,2131.69
3313,2012/10/19,11.49,2128.3
3314,2012/10/22,11.51,2132.76
3315,2012/10/23,11.41,2114.45
3316,2012/10/24,11.42,2115.99
3317,2012/10/25,11.34,2101.58
3318,2012/10/26,11.15,2066.21
3319,2012/10/29,11.11,2058.94
3320,2012/10/30,11.13,2062.35
3321,2012/10/31,11.25,2068.88
3322,2012/11/1,11.44,2104.43
3323,2012/11/2,11.51,2117.05
3324,2012/11/5,11.5,2114.03
3325,2012/11/6,11.45,2106
3326,2012/11/7,11.45,2105.73
3327,2012/11/8,11.26,2071.51
3328,2012/11/9,11.25,2069.07
3329,2012/11/12,11.31,2079.27
3330,2012/11/13,11.14,2047.89
3331,2012/11/14,11.18,2055.42
3332,2012/11/15,11.04,2030.29
3333,2012/11/16,10.96,2014.72
3334,2012/11/19,10.97,2016.98
3335,2012/11/20,10.92,2008.92
3336,2012/11/21,11.04,2030.32
3337,2012/11/22,10.96,2015.61
3338,2012/11/23,11.02,2027.38
3339,2012/11/26,10.97,2017.46
3340,2012/11/27,10.83,1991.17
3341,2012/11/28,10.73,1973.52
3342,2012/11/29,10.68,1963.49
3343,2012/11/30,10.7,1980.12
3344,2012/12/3,10.59,1959.77
3345,2012/12/4,10.67,1975.14
3346,2012/12/5,10.98,2031.91
3347,2012/12/6,10.97,2029.24
3348,2012/12/7,11.14,2061.79
3349,2012/12/10,11.26,2083.77
3350,2012/12/11,11.21,2074.7
3351,2012/12/12,11.25,2082.73
3352,2012/12/13,11.14,2061.48
3353,2012/12/14,11.62,2150.62
3354,2012/12/17,11.67,2160.34
3355,2012/12/18,11.69,2162.46
3356,2012/12/19,11.68,2162.24
3357,2012/12/20,11.72,2168.35
3358,2012/12/21,11.64,2153.31
3359,2012/12/24,11.67,2159.05
3360,2012/12/25,11.96,2213.61
3361,2012/12/26,11.99,2219.13
3362,2012/12/27,11.92,2205.9
3363,2012/12/28,12.07,2233.25
3364,2012/12/31,12.3,2269.13
3365,2013/1/4,12.34,2276.99
3366,2013/1/7,12.39,2285.36
3367,2013/1/8,12.34,2276.07
3368,2013/1/9,12.33,2275.34
3369,2013/1/10,12.38,2283.66
3370,2013/1/11,12.16,2243
3371,2013/1/14,12.53,2311.74
3372,2013/1/15,12.61,2325.68
3373,2013/1/16,12.52,2309.5
3374,2013/1/17,12.39,2284.91
3375,2013/1/18,12.56,2317.07
3376,2013/1/21,12.62,2328.22
3377,2013/1/22,12.55,2315.14
3378,2013/1/23,12.58,2320.91
3379,2013/1/24,12.48,2302.6
3380,2013/1/25,12.42,2291.3
3381,2013/1/28,12.72,2346.5
3382,2013/1/29,12.79,2358.98
3383,2013/1/30,12.91,2382.48
3384,2013/1/31,12.92,2385.42
3385,2013/2/1,13.1,2419.02
3386,2013/2/4,13.15,2428.15
3387,2013/2/5,13.18,2433.13
3388,2013/2/6,13.19,2434.48
3389,2013/2/7,13.1,2418.53
3390,2013/2/8,13.17,2432.4
3391,2013/2/18,13.12,2421.56
3392,2013/2/19,12.91,2382.91
3393,2013/2/20,12.98,2397.18
3394,2013/2/21,12.6,2325.95
3395,2013/2/22,12.53,2314.16
3396,2013/2/25,12.6,2325.82
3397,2013/2/26,12.42,2293.34
3398,2013/2/27,12.53,2313.22
3399,2013/2/28,12.95,2365.59
3400,2013/3/1,12.92,2359.51
3401,2013/3/4,12.45,2273.4
3402,2013/3/5,12.73,2326.31
3403,2013/3/6,12.85,2347.18
3404,2013/3/7,12.72,2324.29
3405,2013/3/8,12.69,2318.61
3406,2013/3/11,12.65,2310.59
3407,2013/3/12,12.52,2286.6
3408,2013/3/13,12.39,2263.97
3409,2013/3/14,12.43,2270.28
3410,2013/3/15,12.47,2278.4
3411,2013/3/18,12.26,2240.02
3412,2013/3/19,12.36,2257.43
3413,2013/3/20,12.69,2317.37
3414,2013/3/21,12.72,2324.24
3415,2013/3/22,12.75,2328.28
3416,2013/3/25,12.74,2326.72
3417,2013/3/26,12.58,2297.67
3418,2013/3/27,12.6,2301.26
3419,2013/3/28,12.24,2236.3
3420,2013/3/29,12.12,2236.62
3421,2013/4/1,12.11,2234.4
3422,2013/4/2,12.07,2227.74
3423,2013/4/3,12.06,2225.29
3424,2013/4/8,11.98,2211.59
3425,2013/4/9,12.06,2225.77
3426,2013/4/10,12.06,2226.13
3427,2013/4/11,12.03,2219.55
3428,2013/4/12,11.96,2206.78
3429,2013/4/15,11.82,2181.94
3430,2013/4/16,11.89,2194.85
3431,2013/4/17,11.89,2193.8
3432,2013/4/18,11.91,2197.6
3433,2013/4/19,12.16,2244.64
3434,2013/4/22,12.15,2242.17
3435,2013/4/23,11.84,2184.54
3436,2013/4/24,12.02,2218.32
3437,2013/4/25,11.92,2199.31
3438,2013/4/26,11.9,2177.91
3439,2013/5/2,11.88,2174.12
3440,2013/5/3,12.05,2205.5
3441,2013/5/6,12.19,2231.17
3442,2013/5/7,12.22,2235.57
3443,2013/5/8,12.27,2246.3
3444,2013/5/9,12.2,2232.97
3445,2013/5/10,12.28,2246.83
3446,2013/5/13,12.25,2241.92
3447,2013/5/14,12.11,2217.01
3448,2013/5/15,12.16,2224.8
3449,2013/5/16,12.3,2251.81
3450,2013/5/17,12.47,2282.87
3451,2013/5/20,12.57,2299.99
3452,2013/5/21,12.6,2305.11
3453,2013/5/22,12.58,2302.4
3454,2013/5/23,12.43,2275.67
3455,2013/5/24,12.5,2288.53
3456,2013/5/27,12.53,2293.08
3457,2013/5/28,12.68,2321.32
3458,2013/5/29,12.7,2324.02
3459,2013/5/30,12.66,2317.75
3460,2013/5/31,11.84,2300.59
3461,2013/6/3,11.83,2299.25
3462,2013/6/4,11.7,2272.42
3463,2013/6/5,11.69,2270.93
3464,2013/6/6,11.54,2242.11
3465,2013/6/7,11.38,2210.9
3466,2013/6/13,11.06,2148.35
3467,2013/6/14,11.13,2162.04
3468,2013/6/17,11.1,2156.22
3469,2013/6/18,11.11,2159.29
3470,2013/6/19,11.03,2143.45
3471,2013/6/20,10.73,2084.02
3472,2013/6/21,10.67,2073.09
3473,2013/6/24,10.1,1963.23
3474,2013/6/25,10.08,1959.51
3475,2013/6/26,10.04,1951.49
3476,2013/6/27,10.04,1950.01
3477,2013/6/28,10.07,1979.21
3478,2013/7/1,10.15,1995.24
3479,2013/7/2,10.21,2006.56
3480,2013/7/3,10.15,1994.27
3481,2013/7/4,10.21,2006.1
3482,2013/7/5,10.21,2007.2
3483,2013/7/8,9.96,1958.27
3484,2013/7/9,10,1965.45
3485,2013/7/10,10.22,2008.13
3486,2013/7/11,10.55,2072.99
3487,2013/7/12,10.38,2039.49
3488,2013/7/15,10.48,2059.39
3489,2013/7/16,10.51,2065.72
3490,2013/7/17,10.4,2044.92
3491,2013/7/18,10.29,2023.4
3492,2013/7/19,10.14,1992.65
3493,2013/7/22,10.2,2004.76
3494,2013/7/23,10.4,2043.88
3495,2013/7/24,10.35,2033.33
3496,2013/7/25,10.28,2021.17
3497,2013/7/26,10.23,2010.85
3498,2013/7/29,10.06,1976.31
3499,2013/7/30,10.13,1990.06
3500,2013/7/31,10.25,1993.8
3501,2013/8/1,10.43,2029.07
3502,2013/8/2,10.43,2029.42
3503,2013/8/5,10.54,2050.48
3504,2013/8/6,10.59,2060.5
3505,2013/8/7,10.52,2046.78
3506,2013/8/8,10.51,2044.9
3507,2013/8/9,10.55,2052.24
3508,2013/8/12,10.8,2101.28
3509,2013/8/13,10.83,2106.16
3510,2013/8/14,10.8,2100.14
3511,2013/8/15,10.7,2081.88
3512,2013/8/16,10.63,2068.45
3513,2013/8/19,10.72,2085.6
3514,2013/8/20,10.66,2072.59
3515,2013/8/21,10.66,2072.96
3516,2013/8/22,10.63,2067.12
3517,2013/8/23,10.58,2057.46
3518,2013/8/26,10.78,2096.47
3519,2013/8/27,10.81,2103.57
3520,2013/8/28,10.8,2101.3
3521,2013/8/29,10.78,2097.23
3522,2013/8/30,10.84,2098.38
3523,2013/9/2,10.84,2098.45
3524,2013/9/3,10.97,2123.11
3525,2013/9/4,10.99,2127.62
3526,2013/9/5,10.96,2122.43
3527,2013/9/6,11.05,2139.99
3528,2013/9/9,11.43,2212.52
3529,2013/9/10,11.56,2237.98
3530,2013/9/11,11.58,2241.27
3531,2013/9/12,11.65,2255.6
3532,2013/9/13,11.55,2236.22
3533,2013/9/16,11.53,2231.4
3534,2013/9/17,11.29,2185.56
3535,2013/9/18,11.32,2191.85
3536,2013/9/23,11.47,2221.04
3537,2013/9/24,11.4,2207.53
3538,2013/9/25,11.36,2198.51
3539,2013/9/26,11.14,2155.81
3540,2013/9/27,11.16,2160.03
3541,2013/9/30,11.13,2174.67
3542,2013/10/8,11.25,2198.2
3543,2013/10/9,11.32,2211.77
3544,2013/10/10,11.21,2190.93
3545,2013/10/11,11.4,2228.15
3546,2013/10/14,11.45,2237.77
3547,2013/10/15,11.43,2233.41
3548,2013/10/16,11.22,2193.07
3549,2013/10/17,11.2,2188.54
3550,2013/10/18,11.23,2193.78
3551,2013/10/21,11.41,2229.24
3552,2013/10/22,11.31,2210.65
3553,2013/10/23,11.17,2183.11
3554,2013/10/24,11.08,2164.32
3555,2013/10/25,10.92,2132.96
3556,2013/10/28,10.92,2133.87
3557,2013/10/29,10.9,2128.86
3558,2013/10/30,11.06,2160.46
3559,2013/10/31,11,2141.61
3560,2013/11/1,11.04,2149.56
3561,2013/11/4,11.04,2149.63
3562,2013/11/5,11.08,2157.24
3563,2013/11/6,10.99,2139.61
3564,2013/11/7,10.94,2129.4
3565,2013/11/8,10.82,2106.13
3566,2013/11/11,10.83,2109.47
3567,2013/11/12,10.92,2126.77
3568,2013/11/13,10.72,2087.94
3569,2013/11/14,10.79,2100.51
3570,2013/11/15,10.97,2135.83
3571,2013/11/18,11.29,2197.22
3572,2013/11/19,11.26,2193.12
3573,2013/11/20,11.33,2206.61
3574,2013/11/21,11.33,2205.77
3575,2013/11/22,11.28,2196.38
3576,2013/11/25,11.23,2186.11
3577,2013/11/26,11.21,2183.07
3578,2013/11/27,11.31,2201.07
3579,2013/11/28,11.4,2219.37
3580,2013/11/29,11.47,2220.5
3581,2013/12/2,11.4,2207.37
3582,2013/12/3,11.48,2222.67
3583,2013/12/4,11.63,2251.76
3584,2013/12/5,11.61,2247.06
3585,2013/12/6,11.56,2237.11
3586,2013/12/9,11.56,2238.2
3587,2013/12/10,11.56,2237.49
3588,2013/12/11,11.39,2204.17
3589,2013/12/12,11.38,2202.8
3590,2013/12/13,11.34,2196.07
3591,2013/12/16,11.16,2160.86
3592,2013/12/17,11.11,2151.08
3593,2013/12/18,11.1,2148.28
3594,2013/12/19,10.99,2127.79
3595,2013/12/20,10.77,2084.79
3596,2013/12/23,10.79,2089.71
3597,2013/12/24,10.81,2092.91
3598,2013/12/25,10.88,2106.35
3599,2013/12/26,10.71,2073.1
3600,2013/12/27,10.85,2101.25
3601,2013/12/30,10.83,2097.53
3602,2013/12/31,10.97,2115.98
3603,2014/1/2,10.94,2109.39
3604,2014/1/3,10.8,2083.14
3605,2014/1/6,10.61,2045.71
3606,2014/1/7,10.61,2047.32
3607,2014/1/8,10.6,2044.34
3608,2014/1/9,10.51,2027.62
3609,2014/1/10,10.44,2013.3
3610,2014/1/13,10.42,2009.56
3611,2014/1/14,10.51,2026.84
3612,2014/1/15,10.49,2023.35
3613,2014/1/16,10.49,2023.7
3614,2014/1/17,10.39,2004.95
3615,2014/1/20,10.32,1991.25
3616,2014/1/21,10.41,2008.31
3617,2014/1/22,10.64,2051.75
3618,2014/1/23,10.59,2042.18
3619,2014/1/24,10.65,2054.39
3620,2014/1/27,10.54,2033.3
3621,2014/1/28,10.57,2038.51
3622,2014/1/29,10.63,2049.91
3623,2014/1/30,10.57,2033.08
3624,2014/2/7,10.63,2044.5
3625,2014/2/10,10.85,2086.07
3626,2014/2/11,10.94,2103.67
3627,2014/2/12,10.97,2109.96
3628,2014/2/13,10.91,2098.4
3629,2014/2/14,11,2115.85
3630,2014/2/17,11.1,2135.42
3631,2014/2/18,11.02,2119.07
3632,2014/2/19,11.14,2142.55
3633,2014/2/20,11.12,2138.78
3634,2014/2/21,10.99,2113.69
3635,2014/2/24,10.8,2076.69
3636,2014/2/25,10.58,2034.22
3637,2014/2/26,10.61,2041.25
3638,2014/2/27,10.64,2047.35
3639,2014/2/28,10.74,2056.3
3640,2014/3/3,10.84,2075.24
3641,2014/3/4,10.82,2071.47
3642,2014/3/5,10.72,2053.08
3643,2014/3/6,10.76,2059.58
3644,2014/3/7,10.75,2057.91
3645,2014/3/10,10.44,1999.06
3646,2014/3/11,10.45,2001.16
3647,2014/3/12,10.43,1997.69
3648,2014/3/13,10.55,2019.11
3649,2014/3/14,10.47,2004.34
3650,2014/3/17,10.57,2023.67
3651,2014/3/18,10.58,2025.2
3652,2014/3/19,10.56,2021.73
3653,2014/3/20,10.41,1993.48
3654,2014/3/21,10.69,2047.62
3655,2014/3/24,10.79,2066.28
3656,2014/3/25,10.8,2067.31
3657,2014/3/26,10.78,2063.67
3658,2014/3/27,10.69,2046.59
3659,2014/3/28,10.66,2041.71
3660,2014/3/31,10.74,2033.31
3661,2014/4/1,10.81,2047.46
3662,2014/4/2,10.88,2058.99
3663,2014/4/3,10.79,2043.7
3664,2014/4/4,10.87,2058.83
3665,2014/4/8,11.08,2098.28
3666,2014/4/9,11.12,2105.24
3667,2014/4/10,11.27,2134.3
3668,2014/4/11,11.25,2130.54
3669,2014/4/14,11.26,2131.54
3670,2014/4/15,11.1,2101.6
3671,2014/4/16,11.12,2105.12
3672,2014/4/17,11.09,2098.89
3673,2014/4/18,11.08,2097.75
3674,2014/4/21,10.91,2065.83
3675,2014/4/22,10.95,2072.83
3676,2014/4/23,10.91,2066.36
3677,2014/4/24,10.87,2057.03
3678,2014/4/25,10.76,2036.52
3679,2014/4/28,10.58,2003.49
3680,2014/4/29,10.67,2020.34
3681,2014/4/30,10.56,2026.36
3682,2014/5/5,10.57,2027.35
3683,2014/5/6,10.57,2028.04
3684,2014/5/7,10.48,2010.08
3685,2014/5/8,10.5,2015.27
3686,2014/5/9,10.48,2011.14
3687,2014/5/12,10.7,2052.87
3688,2014/5/13,10.69,2050.73
3689,2014/5/14,10.67,2047.91
3690,2014/5/15,10.55,2024.97
3691,2014/5/16,10.56,2026.5
3692,2014/5/19,10.45,2005.18
3693,2014/5/20,10.46,2008.12
3694,2014/5/21,10.55,2024.95
3695,2014/5/22,10.53,2021.29
3696,2014/5/23,10.6,2034.57
3697,2014/5/26,10.64,2041.48
3698,2014/5/27,10.6,2034.56
3699,2014/5/28,10.68,2050.23
3700,2014/5/29,10.63,2040.59
3701,2014/5/30,9.76,2039.21
3702,2014/6/3,9.76,2038.31
3703,2014/6/4,9.69,2024.83
3704,2014/6/5,9.77,2040.88
3705,2014/6/6,9.72,2029.96
3706,2014/6/9,9.72,2030.5
3707,2014/6/10,9.82,2052.53
3708,2014/6/11,9.84,2054.95
3709,2014/6/12,9.82,2051.71
3710,2014/6/13,9.91,2070.72
3711,2014/6/16,9.98,2085.98
3712,2014/6/17,9.89,2066.7
3713,2014/6/18,9.84,2055.52
3714,2014/6/19,9.69,2023.73
3715,2014/6/20,9.7,2026.67
3716,2014/6/23,9.69,2024.36
3717,2014/6/24,9.73,2033.93
3718,2014/6/25,9.69,2025.5
3719,2014/6/26,9.76,2038.68
3720,2014/6/27,9.75,2036.51
3721,2014/6/30,9.81,2048.33
3722,2014/7/1,9.82,2050.38
3723,2014/7/2,9.86,2059.42
3724,2014/7/3,9.88,2063.23
3725,2014/7/4,9.86,2059.38
3726,2014/7/7,9.87,2059.93
3727,2014/7/8,9.89,2064.02
3728,2014/7/9,9.76,2038.61
3729,2014/7/10,9.76,2038.34
3730,2014/7/11,9.8,2046.96
3731,2014/7/14,9.9,2066.65
3732,2014/7/15,9.92,2070.36
3733,2014/7/16,9.9,2067.28
3734,2014/7/17,9.84,2055.59
3735,2014/7/18,9.86,2059.07
3736,2014/7/21,9.84,2054.48
3737,2014/7/22,9.94,2075.48
3738,2014/7/23,9.95,2078.49
3739,2014/7/24,10.08,2105.06
3740,2014/7/25,10.18,2126.61
3741,2014/7/28,10.43,2177.95
3742,2014/7/29,10.46,2183.19
3743,2014/7/30,10.45,2181.24
3744,2014/7/31,10.54,2201.56
3745,2014/8/1,10.46,2185.3
3746,2014/8/4,10.64,2223.33
3747,2014/8/5,10.63,2219.95
3748,2014/8/6,10.62,2217.47
3749,2014/8/7,10.47,2187.67
3750,2014/8/8,10.51,2194.43
3751,2014/8/11,10.65,2224.65
3752,2014/8/12,10.64,2221.59
3753,2014/8/13,10.64,2222.88
3754,2014/8/14,10.56,2206.47
3755,2014/8/15,10.66,2226.73
3756,2014/8/18,10.72,2239.47
3757,2014/8/19,10.75,2245.33
3758,2014/8/20,10.73,2240.21
3759,2014/8/21,10.68,2230.46
3760,2014/8/22,10.73,2240.81
3761,2014/8/25,10.67,2229.27
3762,2014/8/26,10.57,2207.11
3763,2014/8/27,10.58,2209.47
3764,2014/8/28,10.51,2195.82
3765,2014/8/29,10.72,2217.2
3766,2014/9/1,10.81,2235.51
3767,2014/9/2,10.96,2266.05
3768,2014/9/3,11.07,2288.63
3769,2014/9/4,11.15,2306.86
3770,2014/9/5,11.25,2326.43
3771,2014/9/9,11.25,2326.53
3772,2014/9/10,11.21,2318.3
3773,2014/9/11,11.18,2311.68
3774,2014/9/12,11.27,2331.95
3775,2014/9/15,11.31,2339.14
3776,2014/9/16,11.1,2296.55
3777,2014/9/17,11.16,2307.89
3778,2014/9/18,11.2,2315.93
3779,2014/9/19,11.26,2329.45
3780,2014/9/22,11.07,2289.87
3781,2014/9/23,11.17,2309.72
3782,2014/9/24,11.33,2343.57
3783,2014/9/25,11.34,2345.1
3784,2014/9/26,11.35,2347.72
3785,2014/9/29,11.4,2357.71
3786,2014/9/30,11.45,2363.87
3787,2014/10/8,11.54,2382.79
3788,2014/10/9,11.57,2389.37
3789,2014/10/10,11.5,2374.54
3790,2014/10/13,11.46,2366.01
3791,2014/10/14,11.43,2359.48
3792,2014/10/15,11.5,2373.67
3793,2014/10/16,11.41,2356.5
3794,2014/10/17,11.34,2341.18
3795,2014/10/20,11.42,2356.73
3796,2014/10/21,11.33,2339.66
3797,2014/10/22,11.27,2326.55
3798,2014/10/23,11.15,2302.42
3799,2014/10/24,11.15,2302.28
3800,2014/10/27,11.09,2290.44
3801,2014/10/28,11.32,2337.87
3802,2014/10/29,11.49,2373.03
3803,2014/10/30,11.58,2391.08
3804,2014/10/31,11.8,2420.18
3805,2014/11/3,11.85,2430.03
3806,2014/11/4,11.85,2430.68
3807,2014/11/5,11.8,2419.25
3808,2014/11/6,11.83,2425.86
3809,2014/11/7,11.79,2418.17
3810,2014/11/10,12.06,2473.67
3811,2014/11/11,12.04,2469.67
3812,2014/11/12,12.16,2494.48
3813,2014/11/13,12.12,2485.61
3814,2014/11/14,12.09,2478.82
3815,2014/11/17,12.06,2474.01
3816,2014/11/18,11.98,2456.37
3817,2014/11/19,11.95,2450.99
3818,2014/11/20,11.96,2452.66
3819,2014/11/21,12.12,2486.79
